Vaccine/Sample	Dose	Geography Type	Geography	Survey Year	Dimension Type	Dimension	Estimate (%)	95% CI (%)	Sample Size
HPV	≥1 Dose, Males and Females	States/Local Areas	Nevada	2015-2019	Insurance Coverage	Any Medicaid	73.9	69.2 to 78.1	538
HPV	≥1 Dose, Males and Females	States/Local Areas	New Hampshire	2015-2019	Insurance Coverage	Any Medicaid	73.7	67.8 to 78.8	343
HPV	≥1 Dose, Males and Females	States/Local Areas	New Jersey	2015-2019	Insurance Coverage	Any Medicaid	65.7	59.9 to 71.2	414
HPV	≥1 Dose, Males and Females	States/Local Areas	New Mexico	2015-2019	Insurance Coverage	Any Medicaid	69.9	66.0 to 73.5	845
HPV	≥1 Dose, Males and Females	States/Local Areas	New York	2015-2019	Insurance Coverage	Any Medicaid	77.0	73.6 to 80.2	951
HPV	≥1 Dose, Males and Females	States/Local Areas	North Carolina	2015-2019	Insurance Coverage	Any Medicaid	67.8	62.8 to 72.5	526
HPV	≥1 Dose, Males and Females	States/Local Areas	North Dakota	2015-2019	Insurance Coverage	Any Medicaid	84.4	78.1 to 89.1	221
HPV	≥1 Dose, Males and Females	States/Local Areas	Ohio	2015-2019	Insurance Coverage	Any Medicaid	70.4	65.5 to 74.8	545
HPV	≥1 Dose, Males and Females	States/Local Areas	Oklahoma	2015-2019	Insurance Coverage	Any Medicaid	69.6	65.2 to 73.7	676
HPV	≥1 Dose, Males and Females	States/Local Areas	Oregon	2015-2019	Insurance Coverage	Any Medicaid	71.7	66.9 to 76.0	514
HPV	≥1 Dose, Males and Females	States/Local Areas	Pennsylvania	2015-2019	Insurance Coverage	Any Medicaid	73.7	69.3 to 77.6	1265
HPV	≥1 Dose, Males and Females	HHS Regions/National	United States	2015-2019	Insurance Coverage	Any Medicaid	70.5	69.5 to 71.5	31082
HPV	≥1 Dose, Males and Females	States/Local Areas	Rhode Island	2015-2019	Insurance Coverage	Any Medicaid	88.0	84.4 to 90.8	575
HPV	≥1 Dose, Males and Females	States/Local Areas	South Carolina	2015-2019	Insurance Coverage	Any Medicaid	66.7	62.0 to 71.0	597
HPV	≥1 Dose, Males and Females	States/Local Areas	South Dakota	2015-2019	Insurance Coverage	Any Medicaid	68.9	63.5 to 73.8	426
HPV	≥1 Dose, Males and Females	States/Local Areas	Tennessee	2015-2019	Insurance Coverage	Any Medicaid	68.2	62.7 to 73.2	442
HPV	≥1 Dose, Males and Females	States/Local Areas	Texas	2015-2019	Insurance Coverage	Any Medicaid	64.4	61.7 to 67.0	3921
HPV	≥1 Dose, Males and Females	States/Local Areas	Utah	2015-2019	Insurance Coverage	Any Medicaid	66.8	59.5 to 73.4	237
HPV	≥1 Dose, Males and Females	States/Local Areas	Vermont	2015-2019	Insurance Coverage	Any Medicaid	71.1	66.8 to 75.1	655
HPV	≥1 Dose, Males and Females	States/Local Areas	Virginia	2015-2019	Insurance Coverage	Any Medicaid	71.9	63.3 to 79.2	204
HPV	≥1 Dose, Males and Females	States/Local Areas	Washington	2015-2019	Insurance Coverage	Any Medicaid	72.8	67.9 to 77.2	529
HPV	≥1 Dose, Males and Females	States/Local Areas	West Virginia	2015-2019	Insurance Coverage	Any Medicaid	63.2	58.9 to 67.3	683
HPV	≥1 Dose, Males and Females	States/Local Areas	Wisconsin	2015-2019	Insurance Coverage	Any Medicaid	71.4	66.4 to 75.9	466
HPV	≥1 Dose, Males and Females	States/Local Areas	Wyoming	2015-2019	Insurance Coverage	Any Medicaid	57.4	51.1 to 63.6	342
HPV	≥1 Dose, Males and Females	States/Local Areas	Alabama	2015-2019	Insurance Coverage	Uninsured	48.5	32.1 to 65.3	50
HPV	≥1 Dose, Males and Females	States/Local Areas	Alaska	2015-2019	Insurance Coverage	Uninsured	32.1	20.0 to 47.2	57
HPV	≥1 Dose, Males and Females	States/Local Areas	Arizona	2015-2019	Insurance Coverage	Uninsured	66.6	54.2 to 77.1	82
HPV	≥1 Dose, Males and Females	States/Local Areas	Arkansas	2015-2019	Insurance Coverage	Uninsured	59.6	45.2 to 72.6	68
HPV	≥1 Dose, Males and Females	States/Local Areas	California	2015-2019	Insurance Coverage	Uninsured	63.6	42.8 to 80.3	42
HPV	≥1 Dose, Males and Females	States/Local Areas	Colorado	2015-2019	Insurance Coverage	Uninsured	50.6	34.0 to 67.0	46
HPV	≥1 Dose, Males and Females	States/Local Areas	Connecticut	2015-2019	Insurance Coverage	Uninsured	55.0	34.5 to 74.0	30
HPV	≥1 Dose, Males and Females	States/Local Areas	Delaware	2015-2019	Insurance Coverage	Uninsured	67.3	53.6 to 78.5	72
HPV	≥1 Dose, Males and Females	States/Local Areas	Florida	2015-2019	Insurance Coverage	Uninsured	49.4	36.8 to 62.1	104
HPV	≥1 Dose, Males and Females	States/Local Areas	Georgia	2015-2019	Insurance Coverage	Uninsured	54.7	43.4 to 65.5	106
HPV	≥1 Dose, Males and Females	States/Local Areas	Idaho	2015-2019	Insurance Coverage	Uninsured	51.8	36.7 to 66.6	60
HPV	≥1 Dose, Males and Females	States/Local Areas	Illinois	2015-2019	Insurance Coverage	Uninsured	49.5	37.0 to 62.0	92
HPV	≥1 Dose, Males and Females	States/Local Areas	Indiana	2015-2019	Insurance Coverage	Uninsured	61.1	47.8 to 72.9	74
HPV	≥1 Dose, Males and Females	States/Local Areas	Iowa	2015-2019	Insurance Coverage	Uninsured	45.4	27.1 to 65.0	35
HPV	≥1 Dose, Males and Females	States/Local Areas	Kansas	2015-2019	Insurance Coverage	Uninsured	60.0	48.2 to 70.7	100
HPV	≥1 Dose, Males and Females	States/Local Areas	Kentucky	2015-2019	Insurance Coverage	Uninsured	36.3	22.7 to 52.5	49
HPV	≥1 Dose, Males and Females	States/Local Areas	Louisiana	2015-2019	Insurance Coverage	Uninsured	53.6	37.0 to 69.4	49
HPV	≥1 Dose, Males and Females	States/Local Areas	Maine	2015-2019	Insurance Coverage	Uninsured	58.9	42.2 to 73.8	50
HPV	≥1 Dose, Males and Females	States/Local Areas	Maryland	2015-2019	Insurance Coverage	Uninsured	77.6	60.1 to 88.8	49
HPV	≥1 Dose, Males and Females	States/Local Areas	Michigan	2015-2019	Insurance Coverage	Uninsured	77.0	57.5 to 89.2	30
HPV	≥1 Dose, Males and Females	States/Local Areas	Minnesota	2015-2019	Insurance Coverage	Uninsured	50.1	31.4 to 68.7	44
HPV	≥1 Dose, Males and Females	States/Local Areas	Mississippi	2015-2019	Insurance Coverage	Uninsured	30.9	19.6 to 45.2	66
HPV	≥1 Dose, Males and Females	States/Local Areas	Missouri	2015-2019	Insurance Coverage	Uninsured	47.5	33.0 to 62.4	69
HPV	≥1 Dose, Males and Females	States/Local Areas	Montana	2015-2019	Insurance Coverage	Uninsured	28.8	16.9 to 44.7	53
HPV	≥1 Dose, Males and Females	States/Local Areas	Nebraska	2015-2019	Insurance Coverage	Uninsured	77.7	65.6 to 86.4	73
HPV	≥1 Dose, Males and Females	States/Local Areas	Nevada	2015-2019	Insurance Coverage	Uninsured	59.7	48.7 to 69.9	111
HPV	≥1 Dose, Males and Females	States/Local Areas	New Hampshire	2015-2019	Insurance Coverage	Uninsured	74.6	51.9 to 88.8	33
HPV	≥1 Dose, Males and Females	States/Local Areas	New Jersey	2015-2019	Insurance Coverage	Uninsured	57.7	42.4 to 71.7	62
HPV	≥1 Dose, Males and Females	States/Local Areas	New Mexico	2015-2019	Insurance Coverage	Uninsured	76.0	64.2 to 84.8	82
HPV	≥1 Dose, Males and Females	States/Local Areas	New York	2015-2019	Insurance Coverage	Uninsured	51.7	35.3 to 67.8	50
HPV	≥1 Dose, Males and Females	States/Local Areas	North Carolina	2015-2019	Insurance Coverage	Uninsured	63.9	49.5 to 76.1	75
HPV	≥1 Dose, Males and Females	States/Local Areas	North Dakota	2015-2019	Insurance Coverage	Uninsured	58.7	43.3 to 72.6	59
HPV	≥1 Dose, Males and Females	States/Local Areas	Ohio	2015-2019	Insurance Coverage	Uninsured	47.2	28.4 to 66.8	35
HPV	≥1 Dose, Males and Females	States/Local Areas	Oklahoma	2015-2019	Insurance Coverage	Uninsured	58.1	42.4 to 72.3	57
HPV	≥1 Dose, Males and Females	States/Local Areas	Pennsylvania	2015-2019	Insurance Coverage	Uninsured	49.6	34.6 to 64.6	108
HPV	≥1 Dose, Males and Females	HHS Regions/National	United States	2015-2019	Insurance Coverage	Uninsured	54.0	51.0 to 56.9	3903
HPV	≥1 Dose, Males and Females	States/Local Areas	Rhode Island	2015-2019	Insurance Coverage	Uninsured	90.1	70.7 to 97.2	46
HPV	≥1 Dose, Males and Females	States/Local Areas	South Carolina	2015-2019	Insurance Coverage	Uninsured	45.0	32.0 to 58.8	83
HPV	≥1 Dose, Males and Females	States/Local Areas	South Dakota	2015-2019	Insurance Coverage	Uninsured	48.8	31.3 to 66.5	41
HPV	≥1 Dose, Males and Females	States/Local Areas	Tennessee	2015-2019	Insurance Coverage	Uninsured	51.8	38.1 to 65.2	75
HPV	≥1 Dose, Males and Females	States/Local Areas	Texas	2015-2019	Insurance Coverage	Uninsured	47.5	42.3 to 52.8	1016
HPV	≥1 Dose, Males and Females	States/Local Areas	Utah	2015-2019	Insurance Coverage	Uninsured	58.2	44.7 to 70.6	77
HPV	≥1 Dose, Males and Females	States/Local Areas	Virginia	2015-2019	Insurance Coverage	Uninsured	57.6	38.1 to 75.0	45
HPV	≥1 Dose, Males and Females	States/Local Areas	West Virginia	2015-2019	Insurance Coverage	Uninsured	61.2	42.6 to 77.0	42
HPV	≥1 Dose, Males and Females	States/Local Areas	Wisconsin	2015-2019	Insurance Coverage	Uninsured	44.9	28.2 to 62.8	40
HPV	≥1 Dose, Males and Females	States/Local Areas	Wyoming	2015-2019	Insurance Coverage	Uninsured	42.0	30.7 to 54.2	89
HPV	≥1 Dose, Males and Females	States/Local Areas	Alabama	2015-2019	Poverty	Below Poverty Level	67.2	61.2 to 72.8	340
HPV	≥1 Dose, Males and Females	States/Local Areas	Alaska	2015-2019	Poverty	Below Poverty Level	63.4	55.2 to 71.0	187
HPV	≥1 Dose, Males and Females	States/Local Areas	Arizona	2015-2019	Poverty	Below Poverty Level	81.3	76.3 to 85.4	362
HPV	≥1 Dose, Males and Females	States/Local Areas	Arkansas	2015-2019	Poverty	Below Poverty Level	64.1	58.3 to 69.5	404
HPV	≥1 Dose, Males and Females	States/Local Areas	California	2015-2019	Poverty	Below Poverty Level	75.2	68.6 to 80.8	331
HPV	≥1 Dose, Males and Females	States/Local Areas	Colorado	2015-2019	Poverty	Below Poverty Level	82.7	75.2 to 88.3	190
HPV	≥1 Dose, Males and Females	States/Local Areas	Connecticut	2015-2019	Poverty	Below Poverty Level	81.2	73.5 to 87.1	181
HPV	≥1 Dose, Males and Females	States/Local Areas	Delaware	2015-2019	Poverty	Below Poverty Level	79.8	73.4 to 85.0	294
HPV	≥1 Dose, Males and Females	States/Local Areas	District of Columbia	2015-2019	Poverty	Below Poverty Level	90.7	86.0 to 93.9	331
HPV	≥1 Dose, Males and Females	States/Local Areas	Florida	2015-2019	Poverty	Below Poverty Level	67.9	61.1 to 74.0	328
HPV	≥1 Dose, Males and Females	States/Local Areas	Georgia	2015-2019	Poverty	Below Poverty Level	71.7	65.4 to 77.3	319
HPV	≥1 Dose, Males and Females	States/Local Areas	Hawaii	2015-2019	Poverty	Below Poverty Level	76.2	69.0 to 82.2	208
HPV	≥1 Dose, Males and Females	States/Local Areas	Idaho	2015-2019	Poverty	Below Poverty Level	67.9	59.7 to 75.1	214
HPV	≥1 Dose, Males and Females	States/Local Areas	Illinois	2015-2019	Poverty	Below Poverty Level	70.6	66.1 to 74.7	739
HPV	≥1 Dose, Males and Females	States/Local Areas	Indiana	2015-2019	Poverty	Below Poverty Level	63.9	57.3 to 70.1	290
HPV	≥1 Dose, Males and Females	States/Local Areas	Iowa	2015-2019	Poverty	Below Poverty Level	74.2	67.3 to 80.1	229
HPV	≥1 Dose, Males and Females	States/Local Areas	Kansas	2015-2019	Poverty	Below Poverty Level	72.1	65.8 to 77.7	295
HPV	≥1 Dose, Males and Females	States/Local Areas	Kentucky	2015-2019	Poverty	Below Poverty Level	54.8	48.5 to 61.0	333
HPV	≥1 Dose, Males and Females	States/Local Areas	Louisiana	2015-2019	Poverty	Below Poverty Level	78.8	73.5 to 83.2	402
HPV	≥1 Dose, Males and Females	States/Local Areas	Maine	2015-2019	Poverty	Below Poverty Level	65.3	57.7 to 72.1	222
HPV	≥1 Dose, Males and Females	States/Local Areas	Maryland	2015-2019	Poverty	Below Poverty Level	76.7	68.3 to 83.4	192
HPV	≥1 Dose, Males and Females	States/Local Areas	Massachusetts	2015-2019	Poverty	Below Poverty Level	85.1	78.1 to 90.1	183
HPV	≥1 Dose, Males and Females	States/Local Areas	Michigan	2015-2019	Poverty	Below Poverty Level	76.8	70.0 to 82.4	248
HPV	≥1 Dose, Males and Females	States/Local Areas	Minnesota	2015-2019	Poverty	Below Poverty Level	72.5	62.0 to 81.1	135
HPV	≥1 Dose, Males and Females	States/Local Areas	Mississippi	2015-2019	Poverty	Below Poverty Level	60.3	54.8 to 65.5	450
HPV	≥1 Dose, Males and Females	States/Local Areas	Missouri	2015-2019	Poverty	Below Poverty Level	61.6	53.7 to 69.0	239
HPV	≥1 Dose, Males and Females	States/Local Areas	Montana	2015-2019	Poverty	Below Poverty Level	67.1	59.3 to 74.1	210
HPV	≥1 Dose, Males and Females	States/Local Areas	Nebraska	2015-2019	Poverty	Below Poverty Level	76.8	69.6 to 82.8	225
HPV	≥1 Dose, Males and Females	States/Local Areas	Nevada	2015-2019	Poverty	Below Poverty Level	76.7	71.0 to 81.7	346
HPV	≥1 Dose, Males and Females	States/Local Areas	New Hampshire	2015-2019	Poverty	Below Poverty Level	73.9	64.1 to 81.8	125
HPV	≥1 Dose, Males and Females	States/Local Areas	New Jersey	2015-2019	Poverty	Below Poverty Level	72.6	64.8 to 79.3	211
HPV	≥1 Dose, Males and Females	States/Local Areas	New Mexico	2015-2019	Poverty	Below Poverty Level	73.8	69.0 to 78.1	516
HPV	≥1 Dose, Males and Females	States/Local Areas	New York	2015-2019	Poverty	Below Poverty Level	80.4	76.5 to 83.8	639
HPV	≥1 Dose, Males and Females	States/Local Areas	North Carolina	2015-2019	Poverty	Below Poverty Level	66.6	59.8 to 72.9	298
HPV	≥1 Dose, Males and Females	States/Local Areas	North Dakota	2015-2019	Poverty	Below Poverty Level	84.2	74.7 to 90.6	107
HPV	≥1 Dose, Males and Females	States/Local Areas	Ohio	2015-2019	Poverty	Below Poverty Level	73.3	66.8 to 79.0	285
HPV	≥1 Dose, Males and Females	States/Local Areas	Oklahoma	2015-2019	Poverty	Below Poverty Level	70.3	63.9 to 76.0	326
HPV	≥1 Dose, Males and Females	States/Local Areas	Oregon	2015-2019	Poverty	Below Poverty Level	72.0	65.1 to 78.0	244
HPV	≥1 Dose, Males and Females	States/Local Areas	Pennsylvania	2015-2019	Poverty	Below Poverty Level	78.7	73.3 to 83.3	766
HPV	≥1 Dose, Males and Females	HHS Regions/National	United States	2015-2019	Poverty	Below Poverty Level	71.8	70.5 to 73.1	17714
HPV	≥1 Dose, Males and Females	States/Local Areas	Rhode Island	2015-2019	Poverty	Below Poverty Level	88.7	83.0 to 92.7	282
HPV	≥1 Dose, Males and Females	States/Local Areas	South Carolina	2015-2019	Poverty	Below Poverty Level	71.1	64.8 to 76.6	324
HPV	≥1 Dose, Males and Females	States/Local Areas	South Dakota	2015-2019	Poverty	Below Poverty Level	74.8	67.4 to 81.1	210
HPV	≥1 Dose, Males and Females	States/Local Areas	Tennessee	2015-2019	Poverty	Below Poverty Level	69.0	62.5 to 74.7	321
HPV	≥1 Dose, Males and Females	States/Local Areas	Texas	2015-2019	Poverty	Below Poverty Level	64.1	61.1 to 67.0	3233
HPV	≥1 Dose, Males and Females	States/Local Areas	Utah	2015-2019	Poverty	Below Poverty Level	64.5	55.3 to 72.8	153
HPV	≥1 Dose, Males and Females	States/Local Areas	Vermont	2015-2019	Poverty	Below Poverty Level	69.5	60.1 to 77.6	157
HPV	≥1 Dose, Males and Females	States/Local Areas	Virginia	2015-2019	Poverty	Below Poverty Level	74.7	63.6 to 83.4	120
HPV	≥1 Dose, Males and Females	States/Local Areas	Washington	2015-2019	Poverty	Below Poverty Level	70.7	63.3 to 77.2	227
HPV	≥1 Dose, Males and Females	States/Local Areas	West Virginia	2015-2019	Poverty	Below Poverty Level	63.6	57.9 to 69.0	380
HPV	≥1 Dose, Males and Females	States/Local Areas	Wisconsin	2015-2019	Poverty	Below Poverty Level	73.9	66.6 to 80.1	205
HPV	≥1 Dose, Males and Females	States/Local Areas	Wyoming	2015-2019	Poverty	Below Poverty Level	62.5	53.5 to 70.7	158
HPV	≥1 Dose, Males and Females	States/Local Areas	Alabama	2015-2019	Poverty	Living At or Above Poverty Level	53.5	50.2 to 56.8	1289
HPV	≥1 Dose, Males and Females	States/Local Areas	Alaska	2015-2019	Poverty	Living At or Above Poverty Level	61.5	58.7 to 64.2	1686
HPV	≥1 Dose, Males and Females	States/Local Areas	Arizona	2015-2019	Poverty	Living At or Above Poverty Level	59.3	55.9 to 62.6	1284
HPV	≥1 Dose, Males and Females	States/Local Areas	Arkansas	2015-2019	Poverty	Living At or Above Poverty Level	57.7	54.4 to 61.0	1251
HPV	≥1 Dose, Males and Females	States/Local Areas	California	2015-2019	Poverty	Living At or Above Poverty Level	69.2	65.6 to 72.7	1209
HPV	≥1 Dose, Males and Females	States/Local Areas	Colorado	2015-2019	Poverty	Living At or Above Poverty Level	69.1	66.0 to 72.1	1345
HPV	≥1 Dose, Males and Females	States/Local Areas	Connecticut	2015-2019	Poverty	Living At or Above Poverty Level	66.4	63.3 to 69.4	1389
HPV	≥1 Dose, Males and Females	States/Local Areas	Delaware	2015-2019	Poverty	Living At or Above Poverty Level	70.0	67.0 to 72.8	1350
HPV	≥1 Dose, Males and Females	States/Local Areas	District of Columbia	2015-2019	Poverty	Living At or Above Poverty Level	81.4	78.3 to 84.2	1277
HPV	≥1 Dose, Males and Females	States/Local Areas	Florida	2015-2019	Poverty	Living At or Above Poverty Level	58.1	54.4 to 61.7	1385
HPV	≥1 Dose, Males and Females	States/Local Areas	Georgia	2015-2019	Poverty	Living At or Above Poverty Level	61.4	58.1 to 64.7	1365
HPV	≥1 Dose, Males and Females	States/Local Areas	Hawaii	2015-2019	Poverty	Living At or Above Poverty Level	70.8	67.8 to 73.6	1341
HPV	≥1 Dose, Males and Females	States/Local Areas	Idaho	2015-2019	Poverty	Living At or Above Poverty Level	57.7	54.5 to 60.9	1446
HPV	≥1 Dose, Males and Females	States/Local Areas	Illinois	2015-2019	Poverty	Living At or Above Poverty Level	63.1	60.7 to 65.4	2501
HPV	≥1 Dose, Males and Females	States/Local Areas	Indiana	2015-2019	Poverty	Living At or Above Poverty Level	54.4	51.1 to 57.7	1249
HPV	≥1 Dose, Males and Females	States/Local Areas	Iowa	2015-2019	Poverty	Living At or Above Poverty Level	66.7	63.8 to 69.5	1409
HPV	≥1 Dose, Males and Females	States/Local Areas	Kansas	2015-2019	Poverty	Living At or Above Poverty Level	51.0	47.7 to 54.2	1364
HPV	≥1 Dose, Males and Females	States/Local Areas	Kentucky	2015-2019	Poverty	Living At or Above Poverty Level	54.9	51.7 to 58.2	1206
HPV	≥1 Dose, Males and Females	States/Local Areas	Louisiana	2015-2019	Poverty	Living At or Above Poverty Level	59.4	56.0 to 62.7	1210
HPV	≥1 Dose, Males and Females	States/Local Areas	Maine	2015-2019	Poverty	Living At or Above Poverty Level	68.5	65.5 to 71.3	1430
HPV	≥1 Dose, Males and Females	States/Local Areas	Maryland	2015-2019	Poverty	Living At or Above Poverty Level	68.1	65.0 to 71.1	1978
HPV	≥1 Dose, Males and Females	States/Local Areas	Massachusetts	2015-2019	Poverty	Living At or Above Poverty Level	76.9	74.1 to 79.5	1495
HPV	≥1 Dose, Males and Females	States/Local Areas	Michigan	2015-2019	Poverty	Living At or Above Poverty Level	64.1	60.9 to 67.2	1290
HPV	≥1 Dose, Males and Females	States/Local Areas	Minnesota	2015-2019	Poverty	Living At or Above Poverty Level	66.8	63.6 to 69.8	1459
HPV	≥1 Dose, Males and Females	States/Local Areas	Mississippi	2015-2019	Poverty	Living At or Above Poverty Level	42.8	39.2 to 46.4	1114
HPV	≥1 Dose, Males and Females	States/Local Areas	Missouri	2015-2019	Poverty	Living At or Above Poverty Level	58.0	54.7 to 61.2	1324
HPV	≥1 Dose, Males and Females	States/Local Areas	Montana	2015-2019	Poverty	Living At or Above Poverty Level	58.6	55.4 to 61.6	1440
HPV	≥1 Dose, Males and Females	States/Local Areas	Nebraska	2015-2019	Poverty	Living At or Above Poverty Level	67.2	64.0 to 70.2	1345
HPV	≥1 Dose, Males and Females	States/Local Areas	Nevada	2015-2019	Poverty	Living At or Above Poverty Level	59.8	56.5 to 63.1	1288
HPV	≥1 Dose, Males and Females	States/Local Areas	New Hampshire	2015-2019	Poverty	Living At or Above Poverty Level	73.5	70.6 to 76.2	1404
HPV	≥1 Dose, Males and Females	States/Local Areas	New Jersey	2015-2019	Poverty	Living At or Above Poverty Level	62.1	59.0 to 65.1	1532
HPV	≥1 Dose, Males and Females	States/Local Areas	New Mexico	2015-2019	Poverty	Living At or Above Poverty Level	64.0	60.7 to 67.2	1264
HPV	≥1 Dose, Males and Females	States/Local Areas	New York	2015-2019	Poverty	Living At or Above Poverty Level	64.4	61.8 to 66.9	2199
HPV	≥1 Dose, Males and Females	States/Local Areas	North Carolina	2015-2019	Poverty	Living At or Above Poverty Level	62.8	59.5 to 65.9	1347
HPV	≥1 Dose, Males and Females	States/Local Areas	North Dakota	2015-2019	Poverty	Living At or Above Poverty Level	74.0	71.3 to 76.6	1446
HPV	≥1 Dose, Males and Females	States/Local Areas	Ohio	2015-2019	Poverty	Living At or Above Poverty Level	59.1	55.9 to 62.3	1377
HPV	≥1 Dose, Males and Females	States/Local Areas	Oklahoma	2015-2019	Poverty	Living At or Above Poverty Level	55.7	52.4 to 59.0	1260
